image_path,emotion,cluster
happiness/img_31258.png,happiness,0
happiness/img_17485.png,happiness,2
happiness/img_30216.png,happiness,2
happiness/img_11417.png,happiness,0
happiness/img_32169.png,happiness,1
happiness/img_25917.png,happiness,1
happiness/img_27038.png,happiness,2
happiness/img_3967.png,happiness,2
happiness/img_30822.png,happiness,0
happiness/img_17982.png,happiness,0
happiness/img_26955.png,happiness,0
happiness/img_27404.png,happiness,0
happiness/img_1664.png,happiness,2
happiness/img_32677.png,happiness,2
happiness/img_863.png,happiness,2
happiness/img_15851.png,happiness,0
happiness/img_11253.png,happiness,2
happiness/img_29079.png,happiness,0
happiness/img_12636.png,happiness,1
happiness/img_14670.png,happiness,1
happiness/img_2113.png,happiness,2
happiness/img_22150.png,happiness,1
happiness/img_6522.png,happiness,2
happiness/img_31641.png,happiness,0
happiness/img_4962.png,happiness,1
happiness/img_33375.png,happiness,0
happiness/img_10074.png,happiness,2
happiness/img_1630.png,happiness,2
happiness/img_10540.png,happiness,0
happiness/img_6993.png,happiness,0
happiness/img_16352.png,happiness,2
happiness/img_28087.png,happiness,2
happiness/img_6186.png,happiness,2
happiness/img_9687.png,happiness,0
happiness/img_32140.png,happiness,2
happiness/img_30585.png,happiness,2
happiness/img_18711.png,happiness,2
happiness/img_13387.png,happiness,2
happiness/img_29837.png,happiness,2
happiness/img_19563.png,happiness,2
happiness/img_12673.png,happiness,1
happiness/S035_006_00000016.png,happiness,2
happiness/img_20850.png,happiness,0
happiness/img_3504.png,happiness,2
happiness/img_32857.png,happiness,2
happiness/img_28621.png,happiness,1
happiness/img_26242.png,happiness,2
happiness/img_5781.png,happiness,1
happiness/img_2253.png,happiness,0
happiness/img_3826.png,happiness,2
happiness/img_15163.png,happiness,0
happiness/img_14964.png,happiness,2
happiness/img_31962.png,happiness,0
happiness/img_33690.png,happiness,0
happiness/img_5806.png,happiness,0
happiness/img_32973.png,happiness,1
happiness/img_31725.png,happiness,2
happiness/img_17990.png,happiness,1
happiness/img_12886.png,happiness,0
happiness/img_22179.png,happiness,0
happiness/img_18483.png,happiness,0
happiness/img_33135.png,happiness,0
happiness/img_30902.png,happiness,0
happiness/img_20675.png,happiness,2
happiness/img_23489.png,happiness,0
happiness/img_10042.png,happiness,2
happiness/img_34260.png,happiness,2
happiness/img_11150.png,happiness,0
happiness/S130_013_00000013.png,happiness,2
happiness/img_14294.png,happiness,2
happiness/img_27078.png,happiness,2
happiness/img_24695.png,happiness,1
happiness/img_12912.png,happiness,2
happiness/img_6080.png,happiness,0
happiness/img_15030.png,happiness,2
happiness/img_31742.png,happiness,1
happiness/img_22622.png,happiness,0
happiness/img_6380.png,happiness,1
happiness/img_13574.png,happiness,0
happiness/img_2305.png,happiness,0
happiness/img_1141.png,happiness,1
happiness/img_10295.png,happiness,0
happiness/AF13HAS.png,happiness,2
happiness/img_7518.png,happiness,2
happiness/img_10870.png,happiness,0
happiness/img_15710.png,happiness,0
happiness/img_10168.png,happiness,2
happiness/img_2307.png,happiness,0
happiness/img_30608.png,happiness,2
happiness/S063_002_00000022.png,happiness,0
happiness/img_27366.png,happiness,1
happiness/img_13120.png,happiness,0
happiness/AM19HAS.png,happiness,0
happiness/img_30403.png,happiness,1
happiness/img_13073.png,happiness,2
happiness/img_11832.png,happiness,2
happiness/img_29509.png,happiness,1
happiness/img_6466.png,happiness,1
happiness/img_28823.png,happiness,1
happiness/img_31951.png,happiness,2
happiness/img_21574.png,happiness,0
happiness/img_30697.png,happiness,2
happiness/img_23939.png,happiness,2
happiness/img_18659.png,happiness,0
happiness/img_32737.png,happiness,2
happiness/img_20355.png,happiness,2
happiness/img_1932.png,happiness,2
happiness/img_14322.png,happiness,1
happiness/img_5300.png,happiness,0
happiness/img_22018.png,happiness,0
happiness/img_17469.png,happiness,1
happiness/img_31985.png,happiness,2
happiness/img_30443.png,happiness,2
happiness/img_23688.png,happiness,2
happiness/img_32346.png,happiness,2
happiness/img_11221.png,happiness,2
happiness/img_1499.png,happiness,0
happiness/img_34429.png,happiness,2
happiness/img_5511.png,happiness,1
happiness/img_12581.png,happiness,2
happiness/img_6052.png,happiness,2
happiness/img_13964.png,happiness,0
happiness/img_4414.png,happiness,2
happiness/img_29631.png,happiness,2
happiness/img_33946.png,happiness,2
happiness/img_34669.png,happiness,1
happiness/img_31177.png,happiness,0
happiness/img_34748.png,happiness,2
happiness/img_7190.png,happiness,2
happiness/img_5484.png,happiness,2
happiness/img_31339.png,happiness,2
happiness/img_11775.png,happiness,2
happiness/img_27041.png,happiness,2
happiness/img_22424.png,happiness,1
happiness/img_34607.png,happiness,2
happiness/img_18087.png,happiness,0
happiness/img_35089.png,happiness,0
happiness/img_21055.png,happiness,2
happiness/img_20445.png,happiness,0
happiness/img_31292.png,happiness,2
happiness/img_35001.png,happiness,2
happiness/img_11907.png,happiness,1
happiness/img_14997.png,happiness,2
happiness/AM12HAS.png,happiness,0
happiness/img_23347.png,happiness,2
happiness/img_6183.png,happiness,1
happiness/S074_005_00000041.png,happiness,2
happiness/img_13819.png,happiness,0
happiness/img_32327.png,happiness,1
happiness/img_6125.png,happiness,0
happiness/img_19160.png,happiness,2
happiness/img_26667.png,happiness,0
happiness/img_5812.png,happiness,0
happiness/img_23689.png,happiness,1
happiness/img_28369.png,happiness,2
happiness/S052_004_00000032.png,happiness,2
happiness/img_25640.png,happiness,0
happiness/img_9146.png,happiness,0
happiness/img_24198.png,happiness,2
happiness/img_27017.png,happiness,0
happiness/img_18990.png,happiness,2
happiness/img_25476.png,happiness,1
happiness/img_7223.png,happiness,0
happiness/img_15555.png,happiness,2
happiness/img_9322.png,happiness,0
happiness/img_31597.png,happiness,2
happiness/img_13712.png,happiness,0
happiness/img_1732.png,happiness,1
happiness/img_13076.png,happiness,0
happiness/img_46.png,happiness,0
happiness/img_13757.png,happiness,2
happiness/img_7857.png,happiness,1
happiness/img_26720.png,happiness,1
happiness/img_19063.png,happiness,0
happiness/img_4749.png,happiness,0
happiness/img_11554.png,happiness,2
happiness/img_28909.png,happiness,2
happiness/img_6835.png,happiness,0
happiness/img_27283.png,happiness,0
happiness/img_3162.png,happiness,2
happiness/img_7892.png,happiness,2
happiness/img_12630.png,happiness,1
happiness/img_1828.png,happiness,0
happiness/img_9163.png,happiness,0
happiness/img_15212.png,happiness,2
happiness/img_34883.png,happiness,0
happiness/img_7769.png,happiness,2
happiness/img_1159.png,happiness,0
happiness/img_29424.png,happiness,2
happiness/img_19241.png,happiness,0
happiness/img_22981.png,happiness,2
happiness/img_11961.png,happiness,2
happiness/img_15690.png,happiness,2
happiness/img_26169.png,happiness,2
happiness/img_7100.png,happiness,2
happiness/img_31897.png,happiness,0
happiness/img_32134.png,happiness,1
happiness/img_18980.png,happiness,2
happiness/img_18444.png,happiness,0
happiness/img_653.png,happiness,0
happiness/img_33688.png,happiness,1
happiness/img_21384.png,happiness,2
happiness/img_22111.png,happiness,2
happiness/img_29048.png,happiness,2
happiness/img_1905.png,happiness,1
happiness/img_34812.png,happiness,2
happiness/img_31285.png,happiness,0
happiness/img_25455.png,happiness,2
happiness/img_34052.png,happiness,0
happiness/img_26244.png,happiness,1
happiness/img_537.png,happiness,1
happiness/img_4091.png,happiness,0
happiness/img_5252.png,happiness,2
happiness/img_17799.png,happiness,1
happiness/img_1801.png,happiness,0
happiness/img_18382.png,happiness,0
happiness/AF15HAS.png,happiness,1
happiness/img_24497.png,happiness,0
happiness/img_21866.png,happiness,2
happiness/img_17996.png,happiness,1
happiness/img_33769.png,happiness,0
happiness/img_19812.png,happiness,1
happiness/img_29867.png,happiness,0
happiness/img_12580.png,happiness,2
happiness/img_23827.png,happiness,1
happiness/img_26528.png,happiness,2
happiness/img_29365.png,happiness,2
happiness/img_30332.png,happiness,0
happiness/img_1938.png,happiness,1
happiness/S127_004_00000015.png,happiness,1
happiness/img_30962.png,happiness,2
happiness/img_22505.png,happiness,2
happiness/img_3086.png,happiness,2
happiness/img_16370.png,happiness,0
happiness/img_378.png,happiness,2
happiness/img_23590.png,happiness,0
happiness/img_6260.png,happiness,1
happiness/img_13156.png,happiness,0
happiness/img_6198.png,happiness,0
happiness/img_16426.png,happiness,1
happiness/img_27589.png,happiness,1
happiness/img_13996.png,happiness,0
happiness/img_6136.png,happiness,0
happiness/img_21329.png,happiness,2
happiness/img_11683.png,happiness,2
happiness/img_14547.png,happiness,0
happiness/img_8338.png,happiness,2
happiness/img_35057.png,happiness,0
happiness/img_21200.png,happiness,1
happiness/img_32273.png,happiness,0
happiness/img_22831.png,happiness,2
happiness/img_28903.png,happiness,2
happiness/img_26260.png,happiness,0
happiness/img_5279.png,happiness,0
happiness/img_31474.png,happiness,1
happiness/img_33972.png,happiness,1
happiness/img_15730.png,happiness,2
happiness/img_9027.png,happiness,0
happiness/img_2649.png,happiness,2
happiness/img_20772.png,happiness,2
happiness/img_5743.png,happiness,2
happiness/img_5098.png,happiness,2
happiness/img_27227.png,happiness,2
happiness/img_29717.png,happiness,2
happiness/img_18634.png,happiness,2
happiness/img_22823.png,happiness,2
happiness/img_16055.png,happiness,0
happiness/img_9826.png,happiness,2
happiness/img_29479.png,happiness,0
happiness/img_20688.png,happiness,2
happiness/img_10124.png,happiness,1
happiness/img_31770.png,happiness,1
happiness/S124_007_00000024.png,happiness,2
happiness/img_26034.png,happiness,2
happiness/img_10198.png,happiness,1
happiness/img_26080.png,happiness,1
happiness/img_10739.png,happiness,1
happiness/img_334.png,happiness,1
happiness/img_5878.png,happiness,1
happiness/img_12824.png,happiness,2
happiness/img_24833.png,happiness,1
happiness/img_9077.png,happiness,2
happiness/img_29975.png,happiness,0
happiness/img_34170.png,happiness,0
happiness/img_32282.png,happiness,0
happiness/img_7801.png,happiness,1
happiness/img_34326.png,happiness,2
happiness/img_8936.png,happiness,0
happiness/img_27920.png,happiness,0
happiness/img_18187.png,happiness,1
happiness/img_31056.png,happiness,0
happiness/img_19865.png,happiness,0
happiness/img_1538.png,happiness,2
happiness/img_10257.png,happiness,0
happiness/img_7603.png,happiness,0
happiness/S083_003_00000017.png,happiness,0
happiness/img_30580.png,happiness,0
happiness/img_11208.png,happiness,2
happiness/img_165.png,happiness,1
happiness/img_5969.png,happiness,1
happiness/img_24969.png,happiness,0
happiness/img_7035.png,happiness,0
happiness/img_34257.png,happiness,2
happiness/img_16007.png,happiness,0
happiness/img_31305.png,happiness,1
happiness/img_11493.png,happiness,2
happiness/img_26092.png,happiness,2
happiness/img_31462.png,happiness,0
happiness/img_1869.png,happiness,2
happiness/img_9296.png,happiness,0
happiness/img_32021.png,happiness,2
happiness/img_24373.png,happiness,2
happiness/img_21979.png,happiness,2
happiness/img_33071.png,happiness,2
happiness/img_17557.png,happiness,2
happiness/img_33906.png,happiness,0
happiness/img_9131.png,happiness,0
happiness/AF20HAS.png,happiness,1
happiness/img_26068.png,happiness,1
happiness/img_6473.png,happiness,0
happiness/img_8914.png,happiness,0
happiness/img_24370.png,happiness,2
happiness/img_32382.png,happiness,0
happiness/img_5913.png,happiness,0
happiness/img_7800.png,happiness,2
happiness/img_28174.png,happiness,0
happiness/img_13063.png,happiness,0
happiness/img_2422.png,happiness,2
happiness/img_1319.png,happiness,2
happiness/img_27375.png,happiness,2
happiness/img_34391.png,happiness,2
happiness/img_16667.png,happiness,1
happiness/img_5898.png,happiness,0
happiness/img_16827.png,happiness,2
happiness/img_4545.png,happiness,2
happiness/img_30808.png,happiness,2
happiness/img_18383.png,happiness,0
happiness/img_24180.png,happiness,2
happiness/img_25118.png,happiness,1
happiness/img_26878.png,happiness,0
happiness/AF35HAS.png,happiness,2
happiness/img_32305.png,happiness,0
happiness/img_21481.png,happiness,0
happiness/img_21529.png,happiness,0
happiness/img_4128.png,happiness,2
happiness/img_19536.png,happiness,2
happiness/img_641.png,happiness,2
happiness/img_3016.png,happiness,1
happiness/img_6362.png,happiness,0
happiness/img_34551.png,happiness,2
happiness/img_26050.png,happiness,2
happiness/img_32892.png,happiness,0
happiness/img_15947.png,happiness,0
happiness/img_21940.png,happiness,0
happiness/AF03HAS.png,happiness,1
happiness/img_34293.png,happiness,0
happiness/img_30881.png,happiness,0
happiness/img_26525.png,happiness,0
happiness/img_25322.png,happiness,1
happiness/img_2213.png,happiness,2
happiness/img_820.png,happiness,1
happiness/img_5804.png,happiness,2
happiness/img_33641.png,happiness,0
happiness/img_8172.png,happiness,2
happiness/img_3712.png,happiness,2
happiness/img_1103.png,happiness,1
happiness/img_28581.png,happiness,0
happiness/img_11912.png,happiness,2
happiness/img_17414.png,happiness,0
happiness/img_15558.png,happiness,2
happiness/img_18237.png,happiness,0
happiness/img_7196.png,happiness,2
happiness/img_15207.png,happiness,2
happiness/img_12509.png,happiness,0
happiness/img_16496.png,happiness,2
happiness/img_28956.png,happiness,2
happiness/img_16220.png,happiness,0
happiness/img_19301.png,happiness,2
happiness/img_12764.png,happiness,2
happiness/img_18211.png,happiness,2
happiness/img_2192.png,happiness,0
happiness/img_23937.png,happiness,1
happiness/img_25417.png,happiness,1
happiness/img_23002.png,happiness,2
happiness/img_1949.png,happiness,0
happiness/img_22639.png,happiness,2
happiness/img_34702.png,happiness,0
happiness/img_11444.png,happiness,0
happiness/img_8363.png,happiness,0
happiness/img_35370.png,happiness,0
happiness/img_1622.png,happiness,0
happiness/img_17168.png,happiness,2
happiness/img_5668.png,happiness,2
happiness/img_30960.png,happiness,1
happiness/img_20684.png,happiness,0
happiness/img_792.png,happiness,2
happiness/img_19168.png,happiness,0
happiness/img_13560.png,happiness,2
happiness/img_20606.png,happiness,2
happiness/img_31830.png,happiness,0
happiness/img_24889.png,happiness,0
happiness/img_35256.png,happiness,1
happiness/img_15660.png,happiness,1
happiness/img_10186.png,happiness,0
happiness/img_18853.png,happiness,2
happiness/img_23520.png,happiness,2
happiness/img_28694.png,happiness,2
happiness/img_30011.png,happiness,2
happiness/img_16542.png,happiness,2
happiness/img_7622.png,happiness,0
happiness/img_17847.png,happiness,0
happiness/img_14555.png,happiness,1
happiness/img_29257.png,happiness,2
happiness/img_24535.png,happiness,0
happiness/img_27073.png,happiness,1
happiness/img_12708.png,happiness,0
happiness/img_25186.png,happiness,1
happiness/img_20000.png,happiness,0
happiness/img_5445.png,happiness,2
happiness/img_12501.png,happiness,1
happiness/img_8305.png,happiness,2
happiness/img_21270.png,happiness,1
happiness/img_34347.png,happiness,2
happiness/img_31689.png,happiness,2
happiness/img_19597.png,happiness,2
happiness/img_9386.png,happiness,1
happiness/img_23555.png,happiness,2
happiness/img_22293.png,happiness,0
happiness/img_24286.png,happiness,0
happiness/img_31200.png,happiness,0
happiness/img_13056.png,happiness,0
happiness/img_7188.png,happiness,0
happiness/img_6818.png,happiness,1
happiness/img_19074.png,happiness,2
happiness/img_9837.png,happiness,1
happiness/img_6414.png,happiness,0
happiness/img_13304.png,happiness,2
happiness/img_4362.png,happiness,0
happiness/img_22726.png,happiness,0
happiness/img_4832.png,happiness,2
happiness/img_30975.png,happiness,0
happiness/img_30875.png,happiness,1
happiness/img_34712.png,happiness,1
happiness/img_27498.png,happiness,0
happiness/img_14871.png,happiness,2
happiness/img_16308.png,happiness,0
happiness/img_15992.png,happiness,2
happiness/img_9846.png,happiness,2
happiness/img_23391.png,happiness,0
happiness/S061_002_00000013.png,happiness,0
happiness/img_20591.png,happiness,1
happiness/img_14310.png,happiness,0
happiness/img_21120.png,happiness,0
happiness/img_14156.png,happiness,0
happiness/img_32574.png,happiness,2
happiness/img_28008.png,happiness,2
happiness/img_33198.png,happiness,2
happiness/img_29028.png,happiness,2
happiness/img_5554.png,happiness,0
happiness/img_19282.png,happiness,0
happiness/img_34243.png,happiness,0
happiness/img_417.png,happiness,0
happiness/img_26359.png,happiness,0
happiness/img_7062.png,happiness,2
happiness/img_5351.png,happiness,2
happiness/img_9298.png,happiness,1
happiness/img_13860.png,happiness,2
happiness/img_9856.png,happiness,0
happiness/img_23029.png,happiness,2
happiness/img_20699.png,happiness,1
happiness/S138_005_00000016.png,happiness,2
happiness/img_20723.png,happiness,1
happiness/img_35412.png,happiness,2
happiness/img_24861.png,happiness,2
happiness/img_20847.png,happiness,1
happiness/img_29358.png,happiness,1
happiness/img_1942.png,happiness,0
happiness/img_23807.png,happiness,1
happiness/img_9635.png,happiness,0
happiness/img_26061.png,happiness,2
happiness/img_3760.png,happiness,0
happiness/img_3853.png,happiness,2
happiness/img_11375.png,happiness,0
happiness/img_27082.png,happiness,1
happiness/img_5565.png,happiness,0
happiness/S014_005_00000016.png,happiness,2
happiness/img_15292.png,happiness,0
happiness/img_20909.png,happiness,1
happiness/img_27480.png,happiness,0
happiness/img_31990.png,happiness,1
happiness/img_23818.png,happiness,1
happiness/img_5963.png,happiness,2
happiness/img_8545.png,happiness,0
happiness/img_3117.png,happiness,0
happiness/img_33485.png,happiness,2
happiness/img_35079.png,happiness,1
happiness/img_2293.png,happiness,2
happiness/img_25301.png,happiness,0
happiness/img_4980.png,happiness,1
happiness/img_22679.png,happiness,0
happiness/img_31765.png,happiness,0
happiness/img_4333.png,happiness,0
happiness/img_26746.png,happiness,1
happiness/img_24522.png,happiness,0
happiness/img_9487.png,happiness,0
happiness/img_11507.png,happiness,0
happiness/img_16835.png,happiness,2
happiness/img_14458.png,happiness,1
happiness/img_34367.png,happiness,1
happiness/img_18324.png,happiness,2
happiness/img_12327.png,happiness,0
happiness/img_11835.png,happiness,0
happiness/img_2954.png,happiness,2
happiness/img_33099.png,happiness,2
happiness/img_648.png,happiness,2
happiness/img_6690.png,happiness,2
happiness/img_27172.png,happiness,0
happiness/img_6779.png,happiness,1
happiness/img_2872.png,happiness,0
happiness/img_9248.png,happiness,0
happiness/img_29340.png,happiness,1
happiness/img_32917.png,happiness,2
happiness/img_24278.png,happiness,2
happiness/img_33046.png,happiness,2
happiness/img_13049.png,happiness,1
happiness/img_17608.png,happiness,0
happiness/img_10001.png,happiness,2
happiness/AM15HAS.png,happiness,1
happiness/img_6372.png,happiness,2
happiness/img_17142.png,happiness,1
happiness/S099_004_00000013.png,happiness,1
happiness/img_32581.png,happiness,2
happiness/img_17804.png,happiness,0
happiness/img_4114.png,happiness,2
happiness/img_18448.png,happiness,1
happiness/img_30915.png,happiness,2
happiness/S089_002_00000019.png,happiness,2
happiness/img_7013.png,happiness,1
happiness/S131_006_00000021.png,happiness,0
happiness/img_14490.png,happiness,0
happiness/img_8853.png,happiness,2
happiness/img_21664.png,happiness,0
happiness/img_9135.png,happiness,2
happiness/img_10691.png,happiness,2
happiness/img_32292.png,happiness,2
happiness/img_24465.png,happiness,2
happiness/img_31385.png,happiness,1
happiness/img_22594.png,happiness,2
happiness/img_22347.png,happiness,2
happiness/img_13287.png,happiness,0
happiness/img_4929.png,happiness,1
happiness/img_28307.png,happiness,2
happiness/S014_005_00000015.png,happiness,0
happiness/img_9774.png,happiness,2
happiness/img_12114.png,happiness,2
happiness/img_27990.png,happiness,0
happiness/img_3416.png,happiness,2
happiness/img_14846.png,happiness,0
happiness/img_27268.png,happiness,0
happiness/img_5396.png,happiness,0
happiness/img_8985.png,happiness,2
happiness/img_4492.png,happiness,0
happiness/img_4927.png,happiness,2
happiness/AM25HAS.png,happiness,1
happiness/img_15423.png,happiness,2
happiness/img_968.png,happiness,0
happiness/img_2784.png,happiness,2
happiness/img_32983.png,happiness,1
happiness/img_7577.png,happiness,1
happiness/img_14456.png,happiness,2
happiness/img_4356.png,happiness,2
happiness/img_33802.png,happiness,1
happiness/img_8794.png,happiness,2
happiness/img_32686.png,happiness,1
happiness/img_1860.png,happiness,1
happiness/img_20208.png,happiness,1
happiness/img_2857.png,happiness,1
happiness/img_11903.png,happiness,1
happiness/img_10876.png,happiness,0
happiness/img_23508.png,happiness,1
happiness/img_24488.png,happiness,1
happiness/img_21787.png,happiness,2
happiness/img_27355.png,happiness,0
happiness/img_30894.png,happiness,2
happiness/img_32523.png,happiness,0
happiness/img_1762.png,happiness,2
happiness/img_7226.png,happiness,2
happiness/img_13792.png,happiness,2
happiness/img_1676.png,happiness,2
happiness/img_31605.png,happiness,0
happiness/img_196.png,happiness,2
happiness/img_8526.png,happiness,0
happiness/img_6997.png,happiness,2
happiness/img_17494.png,happiness,0
happiness/img_14822.png,happiness,0
happiness/img_5942.png,happiness,0
happiness/img_28045.png,happiness,1
happiness/img_5921.png,happiness,0
happiness/img_19892.png,happiness,0
happiness/img_33731.png,happiness,2
happiness/img_8269.png,happiness,2
happiness/img_25506.png,happiness,0
happiness/img_23606.png,happiness,2
happiness/img_384.png,happiness,2
happiness/img_9709.png,happiness,2
happiness/img_30948.png,happiness,1
happiness/img_10283.png,happiness,0
happiness/img_18485.png,happiness,0
happiness/img_27445.png,happiness,2
happiness/img_2931.png,happiness,0
happiness/img_9833.png,happiness,2
happiness/S096_004_00000011.png,happiness,0
happiness/img_31691.png,happiness,2
happiness/img_17035.png,happiness,1
happiness/img_7852.png,happiness,2
happiness/img_14059.png,happiness,2
happiness/img_4182.png,happiness,2
happiness/img_28273.png,happiness,2
happiness/img_33288.png,happiness,2
happiness/img_33194.png,happiness,2
happiness/img_7969.png,happiness,2
happiness/img_1953.png,happiness,1
happiness/img_282.png,happiness,0
happiness/img_34316.png,happiness,0
happiness/img_13814.png,happiness,0
happiness/img_16279.png,happiness,1
happiness/img_210.png,happiness,2
happiness/img_18261.png,happiness,2
happiness/img_35340.png,happiness,0
happiness/img_3612.png,happiness,2
happiness/img_8949.png,happiness,0
happiness/img_16390.png,happiness,2
happiness/img_5430.png,happiness,0
happiness/img_5462.png,happiness,0
happiness/img_18127.png,happiness,2
happiness/img_14320.png,happiness,0
happiness/img_35598.png,happiness,2
happiness/img_32555.png,happiness,1
happiness/img_25321.png,happiness,0
happiness/img_3490.png,happiness,0
happiness/img_21279.png,happiness,0
happiness/img_14662.png,happiness,2
happiness/img_20318.png,happiness,2
happiness/img_23150.png,happiness,2
happiness/img_18501.png,happiness,0
happiness/img_19539.png,happiness,2
happiness/img_22041.png,happiness,2
happiness/S078_004_00000026.png,happiness,2
happiness/S097_006_00000019.png,happiness,1
happiness/img_7928.png,happiness,0
happiness/img_25837.png,happiness,2
happiness/img_9402.png,happiness,0
happiness/img_26434.png,happiness,1
happiness/S129_012_00000010.png,happiness,2
happiness/img_34445.png,happiness,2
happiness/img_10066.png,happiness,2
happiness/img_35404.png,happiness,0
happiness/img_26828.png,happiness,0
happiness/img_33984.png,happiness,1
happiness/img_3598.png,happiness,0
happiness/img_18306.png,happiness,2
happiness/img_6614.png,happiness,2
happiness/img_18493.png,happiness,1
happiness/img_21316.png,happiness,2
happiness/img_2022.png,happiness,2
happiness/img_19105.png,happiness,0
happiness/img_20428.png,happiness,0
happiness/img_21394.png,happiness,0
happiness/img_2222.png,happiness,2
happiness/img_24859.png,happiness,1
happiness/img_15215.png,happiness,2
happiness/img_3663.png,happiness,1
happiness/img_18601.png,happiness,0
happiness/img_623.png,happiness,2
happiness/img_21663.png,happiness,2
happiness/img_14385.png,happiness,0
happiness/img_28071.png,happiness,0
happiness/img_18082.png,happiness,2
happiness/img_34473.png,happiness,0
happiness/img_17188.png,happiness,0
happiness/S067_005_00000022.png,happiness,1
happiness/img_22172.png,happiness,1
happiness/img_20543.png,happiness,2
happiness/img_31000.png,happiness,1
happiness/img_10809.png,happiness,2
happiness/img_33122.png,happiness,2
happiness/img_19109.png,happiness,1
happiness/img_685.png,happiness,2
happiness/img_16581.png,happiness,0
happiness/img_29075.png,happiness,2
happiness/img_30414.png,happiness,1
happiness/img_21033.png,happiness,2
happiness/img_5339.png,happiness,2
happiness/img_30738.png,happiness,2
happiness/img_15071.png,happiness,2
happiness/img_4567.png,happiness,0
happiness/img_33146.png,happiness,2
happiness/img_15892.png,happiness,2
happiness/img_1497.png,happiness,2
happiness/img_29215.png,happiness,2
happiness/img_9222.png,happiness,2
happiness/img_19343.png,happiness,0
happiness/img_19037.png,happiness,0
happiness/img_14888.png,happiness,2
happiness/img_7609.png,happiness,2
happiness/img_34203.png,happiness,1
happiness/img_5062.png,happiness,2
happiness/img_18216.png,happiness,2
happiness/img_16551.png,happiness,1
happiness/img_34975.png,happiness,2
happiness/img_6526.png,happiness,0
happiness/img_32068.png,happiness,1
happiness/img_23770.png,happiness,1
happiness/img_20862.png,happiness,2
happiness/img_25171.png,happiness,1
happiness/img_24390.png,happiness,0
happiness/img_4810.png,happiness,0
happiness/img_6392.png,happiness,2
happiness/img_26567.png,happiness,0
happiness/img_24526.png,happiness,1
happiness/img_4607.png,happiness,1
happiness/img_18952.png,happiness,2
happiness/img_15968.png,happiness,0
happiness/img_19132.png,happiness,2
happiness/img_29578.png,happiness,2
happiness/img_11600.png,happiness,1
happiness/img_9935.png,happiness,2
happiness/img_31674.png,happiness,2
happiness/img_105.png,happiness,2
happiness/img_14903.png,happiness,1
happiness/img_34255.png,happiness,0
happiness/img_26535.png,happiness,2
happiness/img_3710.png,happiness,1
happiness/img_15589.png,happiness,2
happiness/img_14756.png,happiness,2
happiness/img_1581.png,happiness,2
happiness/img_139.png,happiness,1
happiness/img_2122.png,happiness,2
happiness/img_18607.png,happiness,2
happiness/img_16656.png,happiness,0
happiness/img_11059.png,happiness,1
happiness/img_32980.png,happiness,2
happiness/img_1203.png,happiness,2
happiness/img_15682.png,happiness,0
happiness/img_27048.png,happiness,2
happiness/img_23241.png,happiness,1
happiness/img_34038.png,happiness,0
happiness/img_2866.png,happiness,2
happiness/img_21152.png,happiness,2
happiness/img_11807.png,happiness,2
happiness/img_33343.png,happiness,2
happiness/img_8095.png,happiness,1
happiness/img_34855.png,happiness,2
happiness/img_7320.png,happiness,0
happiness/img_2141.png,happiness,2
happiness/img_13538.png,happiness,1
happiness/img_2272.png,happiness,1
happiness/img_15645.png,happiness,2
happiness/img_31972.png,happiness,1
happiness/img_20669.png,happiness,1
happiness/img_3287.png,happiness,0
happiness/img_26517.png,happiness,1
happiness/img_3669.png,happiness,2
happiness/img_11862.png,happiness,1
happiness/img_16752.png,happiness,0
happiness/img_3766.png,happiness,1
happiness/img_23947.png,happiness,2
happiness/img_32684.png,happiness,2
happiness/img_11772.png,happiness,1
happiness/img_32409.png,happiness,1
happiness/img_13026.png,happiness,2
happiness/img_9744.png,happiness,0
happiness/AM35HAS.png,happiness,0
happiness/img_29000.png,happiness,2
happiness/img_23708.png,happiness,0
happiness/img_33878.png,happiness,2
happiness/img_15216.png,happiness,0
happiness/img_34604.png,happiness,2
happiness/img_4345.png,happiness,0
happiness/img_24670.png,happiness,1
happiness/img_20380.png,happiness,2
happiness/img_23063.png,happiness,0
happiness/img_19881.png,happiness,1
happiness/img_4377.png,happiness,0
happiness/img_16676.png,happiness,0
happiness/img_35074.png,happiness,1
happiness/img_34173.png,happiness,0
happiness/img_28340.png,happiness,2
happiness/img_15677.png,happiness,0
happiness/img_29431.png,happiness,1
happiness/img_34015.png,happiness,2
happiness/img_1406.png,happiness,2
happiness/img_14943.png,happiness,0
happiness/img_32194.png,happiness,0
happiness/img_19933.png,happiness,0
happiness/img_29843.png,happiness,0
happiness/img_2135.png,happiness,2
happiness/img_2960.png,happiness,0
happiness/img_21625.png,happiness,2
happiness/img_17351.png,happiness,0
happiness/img_277.png,happiness,1
happiness/img_20240.png,happiness,1
happiness/img_2561.png,happiness,1
happiness/img_3257.png,happiness,0
happiness/img_23875.png,happiness,2
happiness/img_1696.png,happiness,0
happiness/img_30903.png,happiness,0
happiness/img_29143.png,happiness,1
happiness/img_335.png,happiness,2
happiness/img_14930.png,happiness,0
happiness/img_26104.png,happiness,2
happiness/img_24073.png,happiness,0
happiness/img_21077.png,happiness,2
happiness/img_16679.png,happiness,2
happiness/img_20777.png,happiness,2
happiness/img_1058.png,happiness,2
happiness/img_30938.png,happiness,2
happiness/img_32886.png,happiness,2
